channel,title,picked,auto_topics,minutes,url,views,video_id
CrashCourse,Malcolm X and the Rise of Black Power: Crash Course Black American History #38,,history,14.4,https://www.youtube.com/watch?v=8woU9Rq0cPI,549000,8woU9Rq0cPI
CrashCourse,How to Choose a Major | Crash Course | How to College,,,11.4,https://www.youtube.com/watch?v=eGR2Yf6yBRA,,eGR2Yf6yBRA
CrashCourse,Crash Course Office Hours: World History,,history,57.9,https://www.youtube.com/watch?v=3k0v5ZvZrVQ,333000,3k0v5ZvZrVQ
CrashCourse,Crash Course Office Hours: Geography,,,60.9,https://www.youtube.com/watch?v=jMS-ouZNIzg,86000,jMS-ouZNIzg
CrashCourse,Student Civil Rights Activism: Crash Course Black American History #37,,history,13.4,https://www.youtube.com/watch?v=F624q1jBd0Y,338000,F624q1jBd0Y
CrashCourse,How to Pay for College | Crash Course | How to College,,,10.6,https://www.youtube.com/watch?v=L6cjyTaExCQ,,L6cjyTaExCQ
CrashCourse,Crash Course Office Hours: Anatomy & Physiology,,,56.4,https://www.youtube.com/watch?v=-eIuQAMTI4I,317000,-eIuQAMTI4I
CrashCourse,How to Apply to College | How to College | Crash Course,,,8.2,https://www.youtube.com/watch?v=m_9S5cBNvTs,,m_9S5cBNvTs
CrashCourse,Medicinal Chemistry and Penicillin Total Synthesis: Crash Course Organic Chemistry #50,,,14.2,https://www.youtube.com/watch?v=qygFjt2_LG4,113000,qygFjt2_LG4
CrashCourse,Geographies of the Future: Crash Course Geography #50,,,12.8,https://www.youtube.com/watch?v=T_vLXgj2pvo,105000,T_vLXgj2pvo
CrashCourse,"Martin Luther King, Jr: Crash Course Black American History #36",,history,13.2,https://www.youtube.com/watch?v=BmeUT7zH62E,538000,BmeUT7zH62E
CrashCourse,Biological Polymers: Crash Course Organic Chemistry #49,,logic,14.5,https://www.youtube.com/watch?v=3Pp1AY_lmR4,63000,3Pp1AY_lmR4
CrashCourse,How to Prepare for College | How to College | Crash Course,,,12.4,https://www.youtube.com/watch?v=158aX-gyHU4,,158aX-gyHU4
CrashCourse,Sustainable Cities: Crash Course Geography #49,,,11.3,https://www.youtube.com/watch?v=ZMn-bCdThEg,297000,ZMn-bCdThEg
CrashCourse,How to Choose a School | How to College | Crash Course,,,8.2,https://www.youtube.com/watch?v=hYV5HqPKFS4,,hYV5HqPKFS4
CrashCourse,How did Detroit Become the Motor City? | Industrial Geography | Crash Course Geography #48,,,11.5,https://www.youtube.com/watch?v=yhVU0mNm4VM,116000,yhVU0mNm4VM
CrashCourse,The Montgomery Bus Boycott: Crash Course Black American History #35,,history,12.7,https://www.youtube.com/watch?v=ylOpide9dus,325000,ylOpide9dus
CrashCourse,To College or Not To College | Crash Course | How to College,,,11.0,https://www.youtube.com/watch?v=iaDpfalKSxQ,,iaDpfalKSxQ
CrashCourse,What is Urban Planning? Crash Course Geography #47,,,11.3,https://www.youtube.com/watch?v=iFPokf8mwPk,315000,iFPokf8mwPk
CrashCourse,How to College: Preview,,,4.2,https://www.youtube.com/watch?v=G8csJtDwjzk,,G8csJtDwjzk
CrashCourse,Biochemical Building Blocks & Fischer and Haworth Projections: Crash Course Organic Chemistry #48,,3D graphics,13.2,https://www.youtube.com/watch?v=Ak7jp_VbX_A,54000,Ak7jp_VbX_A
CrashCourse,How Are Cities Organized? Crash Course Geography #46,,,11.9,https://www.youtube.com/watch?v=hDaW8KIeTNw,235000,hDaW8KIeTNw
CrashCourse,Emmett Till: Crash Course Black American History #34,,history,11.8,https://www.youtube.com/watch?v=4HljsKwpv3g,380000,4HljsKwpv3g
CrashCourse,Why are People Moving to Cities? Crash Course Geography #45,,,11.2,https://www.youtube.com/watch?v=ON4oIKza7bw,248000,ON4oIKza7bw
CrashCourse,Diazonium Salts & Nucleophilic Aromatic Substitution: Crash Course Organic Chemistry #47,,,14.2,https://www.youtube.com/watch?v=aPdxwMJVwf4,67000,aPdxwMJVwf4
CrashCourse,Mineral Extraction: Crash Course Geography #44,,,11.2,https://www.youtube.com/watch?v=wQhFQFeYdJU,243000,wQhFQFeYdJU
CrashCourse,How Do We Produce Food? Crash Course Geography #43,,,11.7,https://www.youtube.com/watch?v=xx_Cu7Le3ZY,206000,xx_Cu7Le3ZY
CrashCourse,Amines: Crash Course Organic Chemistry #46,,,12.2,https://www.youtube.com/watch?v=Kzm61ubVQmE,157000,Kzm61ubVQmE
CrashCourse,Why is There Uneven Access to Food? Crash Course Geography #42,,,11.5,https://www.youtube.com/watch?v=dRd9CloivY8,128000,dRd9CloivY8
CrashCourse,School Segregation and Brown v Board: Crash Course Black American History #33,,history,12.5,https://www.youtube.com/watch?v=NBlqcAEv4nk,532000,NBlqcAEv4nk
CrashCourse,"Agribusiness, GMOs, and their Role in Development: Crash Course Geography #41",,,11.7,https://www.youtube.com/watch?v=VJEpCjD14hw,118000,VJEpCjD14hw
CrashCourse,"Crossed Aldol Reactions, Enones, and Conjugate Addition: Crash Course Organic Chemistry #45",,,13.2,https://www.youtube.com/watch?v=diM2D3SaPc4,47000,diM2D3SaPc4
CrashCourse,"What is a ""Developed"" Country? Crash Course Geography #40",,,12.5,https://www.youtube.com/watch?v=gzYzmbQYTI4,285000,gzYzmbQYTI4
CrashCourse,"Randolph, Rustin, & the Origins of the March on Washington: Crash Course Black American History #32",,history,12.8,https://www.youtube.com/watch?v=vDNkw13NAA0,164000,vDNkw13NAA0
CrashCourse,The Aldol and Claisen Reactions: Crash Course Organic Chemistry #44,,,12.6,https://www.youtube.com/watch?v=eCBW1wlHt2k,80000,eCBW1wlHt2k
CrashCourse,Colonialism: Crash Course Geography #39,,,12.3,https://www.youtube.com/watch?v=RzHbL0ByeLY,397000,RzHbL0ByeLY
CrashCourse,World War II: Black American History #31,,history,12.6,https://www.youtube.com/watch?v=U7wrwPnQVg4,292000,U7wrwPnQVg4
CrashCourse,"Enols and Enolates - Reactivity, Halogenation, and Alkylation: Crash Course Organic Chemistry #43",,,12.3,https://www.youtube.com/watch?v=gZ7pMORZ6U0,68000,gZ7pMORZ6U0
CrashCourse,Zora Neale Hurston: Crash Course Black American History #30,,history,10.1,https://www.youtube.com/watch?v=72ABMa_PuHU,258000,72ABMa_PuHU
CrashCourse,The Tuskegee Experiment: Crash Course Black American History #29,,history,13.8,https://www.youtube.com/watch?v=56gqCXlUCoE,814000,56gqCXlUCoE
CrashCourse,The Diels-Alder & Other Pericyclic Reactions: Crash Course Organic Chemistry #42,,,13.0,https://www.youtube.com/watch?v=3sLfG79NWOc,63000,3sLfG79NWOc
CrashCourse,How Are We All Part of Ending Outbreaks? Crash Course Outbreak Science #15,,,11.9,https://www.youtube.com/watch?v=Dpah15G3LSA,49000,Dpah15G3LSA
CrashCourse,"Capitalism, Communism, & Political Economies: Crash Course Geography #38",,,12.2,https://www.youtube.com/watch?v=X2ZIDALAkXo,291000,X2ZIDALAkXo
CrashCourse,How do Outbreaks End? Vaccines and Recovery: Crash Course Outbreak Science #14,,,11.3,https://www.youtube.com/watch?v=0nSjN8GVJQM,89000,0nSjN8GVJQM
CrashCourse,What are the Patterns of Border Conflicts? Crash Course Geography #37,,,12.0,https://www.youtube.com/watch?v=CgaZGbzFK1s,124000,CgaZGbzFK1s
CrashCourse,The Great Depression: Crash Course Black American History #28,,history,11.9,https://www.youtube.com/watch?v=f14kiGoexVg,327000,f14kiGoexVg
CrashCourse,Conjugation & UV-Vis Spectroscopy: Crash Course Organic Chemistry #41,,,13.1,https://www.youtube.com/watch?v=nolHg3FHJW4,100000,nolHg3FHJW4
CrashCourse,What Is Outbreak Culture? Crash Course Outbreak Science #13,,,11.2,https://www.youtube.com/watch?v=EuSGImH2pG8,54000,EuSGImH2pG8
CrashCourse,What Holds a Country Together or Tears it Apart? Crash Course Geography #36,,,12.4,https://www.youtube.com/watch?v=RwWy30m4G2c,110000,RwWy30m4G2c
CrashCourse,Political Thought in the Harlem Renaissance: Crash Course Black American History #27,,history,13.5,https://www.youtube.com/watch?v=0HY8d4ABHQA,303000,0HY8d4ABHQA
CrashCourse,How Can Infrastructure Help Us Stop Outbreaks? Crash Course Outbreak Science #12,,,11.0,https://www.youtube.com/watch?v=k0WGXeWPb1M,49000,k0WGXeWPb1M
CrashCourse,"Synthesis, Distillation, & Recrystallization: Crash Course Organic Chemistry #40",,,14.0,https://www.youtube.com/watch?v=esBgihsV02A,61000,esBgihsV02A
CrashCourse,How Can Cooperation End an Outbreak? Crash Course Outbreak Science #11,,maths in society,12.0,https://www.youtube.com/watch?v=fXt42GzI1FU,35000,fXt42GzI1FU
CrashCourse,Tyranny of the Map: Crash Course Geography #35,,,11.3,https://www.youtube.com/watch?v=xDi-Lo0xOr8,119000,xDi-Lo0xOr8
CrashCourse,Arts and Letters of the Harlem Renaissance: Crash Course Black American History #26,,history,12.6,https://www.youtube.com/watch?v=vKaegbtcE00,651000,vKaegbtcE00
CrashCourse,How Does Disease Move? Crash Course Geography #34,,,11.9,https://www.youtube.com/watch?v=DaHTOFphlMY,103000,DaHTOFphlMY
CrashCourse,The Red Summer of 1919: Crash Course Black American History #25,,history,13.1,https://www.youtube.com/watch?v=Q_1Zwm8N_vo,410000,Q_1Zwm8N_vo
CrashCourse,More EAS & Benzylic Reactions: Crash Course Organic Chemistry #39,,,12.3,https://www.youtube.com/watch?v=eGp6vN2fZvI,49000,eGp6vN2fZvI
CrashCourse,How Does Public Health Tackle Outbreaks? Crash Course Outbreak Science #10,,,11.0,https://www.youtube.com/watch?v=zN58Uj1pxg4,43000,zN58Uj1pxg4
CrashCourse,How Populations Grow and Change: Crash Course Geography #33,,,10.6,https://www.youtube.com/watch?v=JpAiBg0hrfQ,445000,JpAiBg0hrfQ
CrashCourse,The Great Migration: Crash Course Black American History #24,,history,12.7,https://www.youtube.com/watch?v=Woh63FlFDBk,685000,Woh63FlFDBk
CrashCourse,Can We Predict An Outbreak's Future? - Modeling: Crash Course Outbreak Science #9,,,11.4,https://www.youtube.com/watch?v=0nLxb3ms28A,43000,0nLxb3ms28A
CrashCourse,Where and Why Do People Move? Crash Course Geography #32,,,11.3,https://www.youtube.com/watch?v=5Z55k7CqZ0c,385000,5Z55k7CqZ0c
CrashCourse,The Black Women's Club Movement: Crash Course Black American History #23,,history,11.0,https://www.youtube.com/watch?v=Cy2ODAB8mJs,170000,Cy2ODAB8mJs
CrashCourse,More EAS - Electron Donating and Withdrawing Groups: Crash Course Organic Chemistry #38,,,11.5,https://www.youtube.com/watch?v=geIhhMml1W8,89000,geIhhMml1W8
CrashCourse,How Do We Investigate Outbreaks? Epidemiology: Crash Course Outbreak Science #8,,,12.4,https://www.youtube.com/watch?v=vk6e0pCbh1k,85000,vk6e0pCbh1k
CrashCourse,How Did Religion Spread Along the Silk Road? Crash Course Geography #31,,,11.5,https://www.youtube.com/watch?v=4SWe3bFYcOA,314000,4SWe3bFYcOA
CrashCourse,Booker T. Washington and W.E.B DuBois: Crash Course Black American History #22,,exponentials & logarithms; history,11.4,https://www.youtube.com/watch?v=zHn-vSTMOWE,666000,zHn-vSTMOWE
CrashCourse,How Does Language Move? Crash Course Geography #30,,,11.0,https://www.youtube.com/watch?v=QJmF8E_UQUQ,183000,QJmF8E_UQUQ
CrashCourse,How Does the Healthcare System Work During Outbreaks? Crash Course Outbreak Science #7,,,12.3,https://www.youtube.com/watch?v=wbtpOhIP9Bc,49000,wbtpOhIP9Bc
CrashCourse,Plessy v Ferguson and Segregation: Crash Course Black American History #21,,history,10.6,https://www.youtube.com/watch?v=nbZUQGPMTjk,559000,nbZUQGPMTjk
CrashCourse,Intro to Electrophilic Aromatic Substitution: Crash Course Organic Chemistry #37,,,12.0,https://www.youtube.com/watch?v=vuSF5yhKRxA,74000,vuSF5yhKRxA
CrashCourse,How Do We Know We're Sick? Crash Course Outbreak Science #6,,,11.3,https://www.youtube.com/watch?v=toEnT4C2uNI,73000,toEnT4C2uNI
CrashCourse,Ida B. Wells: Crash Course Black American History #20,,history,11.6,https://www.youtube.com/watch?v=ocbAfpjibr4,325000,ocbAfpjibr4
CrashCourse,The Weaponization of Outbreaks: Crash Course Outbreak Science #5,,,12.0,https://www.youtube.com/watch?v=JjIgNfURISY,64000,JjIgNfURISY
CrashCourse,"Race, Ethnicity, and the Cultural Landscape: Crash Course Geography #29",,,12.1,https://www.youtube.com/watch?v=lVGJxaogu5A,281000,lVGJxaogu5A
CrashCourse,"Aromaticity, Hückel's Rule, and Chemical Equivalence in NMR: Crash Course Organic Chemistry #36",,,13.5,https://www.youtube.com/watch?v=C0ZHrfTuCGk,83000,C0ZHrfTuCGk
CrashCourse,Why Do Outbreaks Affect People Unequally? Crash Course Outbreak Science #4,,,13.1,https://www.youtube.com/watch?v=vc7xQs0MCLY,69000,vc7xQs0MCLY
CrashCourse,What is Human Geography? Crash Course Geography #28,,,10.2,https://www.youtube.com/watch?v=4y2nndDs8m4,400000,4y2nndDs8m4
CrashCourse,Reconstruction: Crash Course Black American History #19,,history,14.0,https://www.youtube.com/watch?v=NGPAnLDzQYY,966000,NGPAnLDzQYY
CrashCourse,Why Do We Have Fewer Outbreaks? Epidemiological Transition: Crash Course Outbreak Science #3,,logic,11.6,https://www.youtube.com/watch?v=ATK_qlg6tTY,100000,ATK_qlg6tTY
CrashCourse,Natural Hazards: Crash Course Geography #27,,,11.2,https://www.youtube.com/watch?v=-FBq5lE1Kz0,427000,-FBq5lE1Kz0
CrashCourse,Black Americans in the Civil War: Crash Course Black American History #18,,history,14.2,https://www.youtube.com/watch?v=_NgdnsjPFNE,500000,_NgdnsjPFNE
CrashCourse,How Do Outbreaks Start? Pathogens and Immunology: Crash Course Outbreak Science #2,,,11.8,https://www.youtube.com/watch?v=40cyYqqQmJ4,218000,40cyYqqQmJ4
CrashCourse,What Are Glaciers? Crash Course Geography #26,,,11.2,https://www.youtube.com/watch?v=mkt-0ZuTKXU,282000,mkt-0ZuTKXU
CrashCourse,Frederick Douglass: Crash Course Black American History #17,,history,12.3,https://www.youtube.com/watch?v=7QOTexnD-NE,774000,7QOTexnD-NE
CrashCourse,Polymer Chemistry: Crash Course Organic Chemistry #35,,,13.2,https://www.youtube.com/watch?v=dXaBkrS1HaM,123000,dXaBkrS1HaM
CrashCourse,What Is Outbreak Science? Crash Course Outbreak Science #1,,,11.5,https://www.youtube.com/watch?v=_qAzXb7mA2g,135000,_qAzXb7mA2g
CrashCourse,The Dred Scott Decision: Crash Course Black American History #16,,history,11.6,https://www.youtube.com/watch?v=9VffLWl8asY,609000,9VffLWl8asY
CrashCourse,Crash Course Outbreak Science Preview,,,4.3,https://www.youtube.com/watch?v=QnVjv-LIgjM,145000,QnVjv-LIgjM
CrashCourse,Groundwater & the Israeli-Palestinian Conflict: Crash Course Geography #25,,,11.1,https://www.youtube.com/watch?v=Hzntl-YJe04,166000,Hzntl-YJe04
CrashCourse,The Underground Railroad: Crash Course Black American History #15,,history,12.8,https://www.youtube.com/watch?v=Byh-HityBIM,573000,Byh-HityBIM
CrashCourse,Retrosynthesis and Liquid-Liquid Extraction: Crash Course Organic Chemistry #34,,,12.8,https://www.youtube.com/watch?v=oi3bcICQd40,44000,oi3bcICQd40
CrashCourse,Why Does Jakarta Flood So Easily? Crash Course Geography #24,,,10.8,https://www.youtube.com/watch?v=HDvS2rQZXMc,133000,HDvS2rQZXMc
CrashCourse,Maria Stewart: Crash Course Black American History #14,,history,11.9,https://www.youtube.com/watch?v=nsVnWD5PrIg,213000,nsVnWD5PrIg
CrashCourse,The Rise of Cotton: Crash Course Black American History #13,,history,12.2,https://www.youtube.com/watch?v=83eJfEFFZ74,497000,83eJfEFFZ74
CrashCourse,Chemoselectivity and Protecting Groups: Crash Course Organic Chemistry #33,,,11.5,https://www.youtube.com/watch?v=BUmdnJZcC88,58000,BUmdnJZcC88
CrashCourse,How Rivers Shape the Landscape: Crash Course Geography #23,,geometry,11.2,https://www.youtube.com/watch?v=CDEj62HGNkk,353000,CDEj62HGNkk
CrashCourse,The Louisiana Rebellion of 1811: Crash Course Black American History #12,,history,12.1,https://www.youtube.com/watch?v=fYOA_sS5q-A,544000,fYOA_sS5q-A
CrashCourse,What is Weathering? Crash Course Geography #22,,,11.4,https://www.youtube.com/watch?v=pmF41T52nJs,470000,pmF41T52nJs
CrashCourse,Women's Experience Under Slavery: Crash Course Black American History #11,,history,12.4,https://www.youtube.com/watch?v=eAe7ETfQ_aA,1000000,eAe7ETfQ_aA
CrashCourse,Carboxylic Acid Derivatives & Hydrolysis Reactions: Crash Course Organic Chemistry #31,,calculus,12.4,https://www.youtube.com/watch?v=VfX2od-AwRo,97000,VfX2od-AwRo
CrashCourse,Carboxylic Acid Derivatives - Interconversion & Organometallics: Crash Course Organic Chemistry #32,,calculus,11.8,https://www.youtube.com/watch?v=XkvoUrdbtZA,44000,XkvoUrdbtZA
CrashCourse,What Are Volcanoes? Crash Course Geography #21,,,12.7,https://www.youtube.com/watch?v=cnKoTlUaqAs,400000,cnKoTlUaqAs
CrashCourse,The Fugitive Slave Act of 1793: Crash Course Black American History #10,,history,11.2,https://www.youtube.com/watch?v=AcdOWKiKgWU,419000,AcdOWKiKgWU
CrashCourse,How Does the Earth Create Different Landforms? Crash Course Geography #20,,,13.0,https://www.youtube.com/watch?v=1gMU7zfDqfg,439000,1gMU7zfDqfg
CrashCourse,Frontiers in Zoology: Crash Course Zoology #14,,,12.6,https://www.youtube.com/watch?v=rH63obMflyo,66000,rH63obMflyo
CrashCourse,The Plate Tectonics Revolution: Crash Course Geography #19,,simulation,11.0,https://www.youtube.com/watch?v=7CPv0NSIG2M,804000,7CPv0NSIG2M
CrashCourse,"The US Constitution, 3/5, and the Slave Trade Clause: Crash Course Black American History #9",,history,10.4,https://www.youtube.com/watch?v=57xUbch1viI,756000,57xUbch1viI
CrashCourse,What is a Species? Crash Course Zoology #13,,,13.2,https://www.youtube.com/watch?v=gmERYByX7_s,95000,gmERYByX7_s
CrashCourse,The American Revolution: Crash Course Black American History #8,,history; simulation,11.5,https://www.youtube.com/watch?v=y75yPx9WKHY,440000,y75yPx9WKHY
CrashCourse,Phylogenetic Mysteries: Crash Course Zoology #12,,,12.6,https://www.youtube.com/watch?v=cVaw7nF72Aw,73000,cVaw7nF72Aw
CrashCourse,What Are Rocks and How Do They Form? Crash Course Geography #18,,,10.9,https://www.youtube.com/watch?v=7Bxw4kkeHJ8,1500000,7Bxw4kkeHJ8
CrashCourse,Parasites: Crash Course Zoology #11,,,13.1,https://www.youtube.com/watch?v=uliiNX1gni8,104000,uliiNX1gni8
CrashCourse,Carboxylic Acids: Crash Course Organic Chemistry #30,,,11.6,https://www.youtube.com/watch?v=cA0fGIfALxI,127000,cA0fGIfALxI
CrashCourse,Phillis Wheatley: Crash Course Black American History #7,,history,11.9,https://www.youtube.com/watch?v=a3l9Pmza7Gs,355000,a3l9Pmza7Gs
CrashCourse,Animals Working Together: Crash Course Zoology #10,,,14.0,https://www.youtube.com/watch?v=_1g9ip9Y7n4,87000,_1g9ip9Y7n4
CrashCourse,What is Soil (and Why is it Important)?: Crash Course Geography #17,,simulation,10.1,https://www.youtube.com/watch?v=udseIcrUxvA,488000,udseIcrUxvA
CrashCourse,The Stono Rebellion: Crash Course Black American History #6,,history,12.0,https://www.youtube.com/watch?v=pND-9KhM1Xw,534000,pND-9KhM1Xw
CrashCourse,Reproduction: Crash Course Zoology #9,,,13.0,https://www.youtube.com/watch?v=poLyJDVjKlM,108000,poLyJDVjKlM
CrashCourse,"Aldehyde and Ketone Reactions - Hydrates, Acetals, & Imines: Crash Course Organic Chemistry #29",,,13.5,https://www.youtube.com/watch?v=Sz8G97H27EE,109000,Sz8G97H27EE
CrashCourse,The Germantown Petition Against Slavery: Crash Course Black American History #5,,history,10.8,https://www.youtube.com/watch?v=XT8q6cYsVpc,390000,XT8q6cYsVpc
CrashCourse,Ancestral & Weird Senses: Crash Course Zoology #8,,,12.7,https://www.youtube.com/watch?v=jszmqmOcrlM,91000,jszmqmOcrlM
CrashCourse,Population & Food: Crash Course Geography #16,,,10.2,https://www.youtube.com/watch?v=Hvc1P5edKTc,194000,Hvc1P5edKTc
CrashCourse,Slave Codes: Crash Course Black American History #4,,history,8.5,https://www.youtube.com/watch?v=gu9RIGGXeNo,1600000,gu9RIGGXeNo
CrashCourse,How Animals Hear: Crash Course Zoology #7,,,11.9,https://www.youtube.com/watch?v=KN5Bjh54uB8,117000,KN5Bjh54uB8
CrashCourse,Organometallic Reagents and Carbanions: Crash Course Organic Chemistry #28,,simulation,11.0,https://www.youtube.com/watch?v=oYddXjm6QRw,76000,oYddXjm6QRw
CrashCourse,Elizabeth Key: Crash Course Black American History #3,,history,7.9,https://www.youtube.com/watch?v=hJUknOKAv1M,393000,hJUknOKAv1M
CrashCourse,How Animals See: Crash Course Zoology #6,,,13.3,https://www.youtube.com/watch?v=r4FT1YOjv6s,112000,r4FT1YOjv6s
CrashCourse,What Are Ecosystems? Crash Course Geography #15,,simulation,11.7,https://www.youtube.com/watch?v=KQF9WdZrH_c,533000,KQF9WdZrH_c
CrashCourse,Slavery in the American Colonies: Crash Course Black American History #2,,history,10.9,https://www.youtube.com/watch?v=G4syEkyOzmY,785000,G4syEkyOzmY
CrashCourse,Brainy & Brainless Animals: Crash Course Zoology #5,,,12.8,https://www.youtube.com/watch?v=_r9kSA3s2fQ,123000,_r9kSA3s2fQ
CrashCourse,The Transatlantic Slave Trade: Crash Course Black American History #1,,history,13.1,https://www.youtube.com/watch?v=S72vvfBTQws,1200000,S72vvfBTQws
